 IPER  ISTEP           TLEN          ILYR                  STAIN                  TOPIN                  BOTIN                  GHBIN                  WELIN                  DRNIN                  STAOUT                  TOPOUT                  BOTOUT                  GHBOUT                  WELOUT                  DRNOUT                  ABER
 3          5          25.00000000      38         1.44803794e+00   8.23211521e+02   4.98030320e+02   3.50996564e+01   0.00000000e+00   0.00000000e+00   6.50626672e-01   9.33122944e+02   4.21672076e+02   0.00000000e+00   0.00000000e+00   2.34297379e+00   9.15730645e-04  
 3          5          25.00000000      39         5.30940641e-01   4.21672076e+02   2.36870512e+02   4.97512142e+01   0.00000000e+00   0.00000000e+00   1.86602101e-01   4.98030320e+02   2.05691948e+02   0.00000000e+00   0.00000000e+00   4.91622213e+00   -3.50000682e-04 
 3          5          25.00000000      40         3.93388932e-01   2.05691948e+02   0.00000000e+00   5.59940034e+01   0.00000000e+00   0.00000000e+00   1.11098498e-01   2.36870512e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.50975008e+01   2.29364822e-04  
 3          6          26.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 3          6          26.00000000      2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 3          6          26.00000000      3          1.12000001e+00   1.67999967e-08   2.58447914e-02   7.86124708e+00   0.00000000e+00   0.00000000e+00   1.69837669e-01   0.00000000e+00   8.83697828e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.75944607e-04  
 3          6          26.00000000      4          1.28125000e+00   8.83697828e+00   4.15525392e-10   5.18431086e+01   0.00000000e+00   0.00000000e+00   2.46411690e-01   2.58447914e-02   6.16893137e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.33299558e-04 
 3          6          26.00000000      5          1.48370000e+00   6.16893137e+01   1.08247357e-02   1.86605181e+01   0.00000000e+00   0.00000000e+00   4.85957039e-01   4.15525392e-10   8.13577018e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.97701438e-04  
 3          6          26.00000000      6          1.72592500e+00   8.13577018e+01   0.00000000e+00   2.86587600e+01   0.00000000e+00   0.00000000e+00   6.12288678e-01   1.08247357e-02   1.11120926e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.65266209e-03 
 3          6          26.00000000      7          1.84920000e+00   1.11120926e+02   4.97580231e-07   6.65277714e+01   0.00000000e+00   0.00000000e+00   7.81072982e-01   0.00000000e+00   1.78717341e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.16228669e-04 
 3          6          26.00000000      8          2.09245000e+00   1.78717341e+02   0.00000000e+00   2.07548270e+01   0.00000000e+00   0.00000000e+00   8.83516716e-01   4.97580231e-07   2.00679414e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.68734964e-03  
 3          6          26.00000000      9          2.25680000e+00   2.00679414e+02   0.00000000e+00   3.22109551e+01   0.00000000e+00   0.00000000e+00   1.06968879e+00   0.00000000e+00   2.34076011e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.46916061e-03  
 3          6          26.00000000      10         2.42030000e+00   2.34076011e+02   0.00000000e+00   6.75204890e+01   0.00000000e+00   0.00000000e+00   1.09797609e+00   0.00000000e+00   3.02921059e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.23507136e-03 
 3          6          26.00000000      11         2.62600000e+00   3.02921059e+02   1.10531602e-02   2.40996018e+01   0.00000000e+00   0.00000000e+00   1.29719667e+00   0.00000000e+00   3.28359936e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.80970264e-04  
 3          6          26.00000000      12         2.87107500e+00   3.28359936e+02   3.01836757e-04   3.62535481e+01   0.00000000e+00   0.00000000e+00   1.42097248e+00   1.10531602e-02   3.66052884e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.88530938e-05 
 3          6          26.00000000      13         2.99700000e+00   3.66052884e+02   5.14764065e-05   8.22434408e+01   0.00000000e+00   0.00000000e+00   1.55587820e+00   3.01836757e-04   4.49736873e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.23280311e-04  
 3          6          26.00000000      14         3.24310000e+00   4.49736873e+02   1.47246804e-07   2.53143778e+01   0.00000000e+00   0.00000000e+00   1.66754460e+00   5.14764065e-05   4.76627223e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.68027879e-04 
 3          6          26.00000000      15         3.41040000e+00   4.76627223e+02   1.42108547e-14   3.90829199e+01   0.00000000e+00   0.00000000e+00   1.83882250e+00   1.47246804e-07   5.17282074e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.53595359e-04 
 3          6          26.00000000      16         3.57615000e+00   5.17282074e+02   1.89478063e-14   8.12319301e+01   0.00000000e+00   0.00000000e+00   1.85251037e+00   1.42108547e-14   6.00239244e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.59994675e-03 
 3          6          26.00000000      17         3.78510000e+00   6.00239244e+02   8.05281767e-13   2.88498281e+01   0.00000000e+00   0.00000000e+00   2.07693295e+00   1.89478063e-14   6.30796230e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.00918210e-03  
 3          6          26.00000000      18         4.03302500e+00   6.30796230e+02   9.62036969e-10   4.32507784e+01   0.00000000e+00   0.00000000e+00   2.18442812e+00   8.05281767e-13   6.75890742e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.86332719e-03  
 3          6          26.00000000      19         3.99136776e+00   6.75890742e+02   2.07278435e-02   1.17555625e+02   0.00000000e+00   0.00000000e+00   2.15121836e+00   9.62036969e-10   7.95311287e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.04303864e-03 
 3          6          26.00000000      20         4.10901151e+00   7.95311287e+02   1.01598043e-08   3.88046551e+01   0.00000000e+00   0.00000000e+00   2.15637574e+00   2.07278435e-02   8.36043901e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.94887452e-03  
 3          6          26.00000000      21         4.06284427e+00   8.36043901e+02   1.73846123e-11   6.05960438e+01   0.00000000e+00   0.00000000e+00   2.14681894e+00   1.01598043e-08   8.98560433e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.46322667e-03 
 3          6          26.00000000      22         4.17987544e+00   8.98560433e+02   1.26533431e-07   1.27561167e+02   0.00000000e+00   0.00000000e+00   2.14833053e+00   1.73846123e-11   1.02815197e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.17750554e-03  
 3          6          26.00000000      23         4.17044759e+00   1.02815197e+03   1.22381036e-02   4.53646979e+01   0.00000000e+00   0.00000000e+00   2.19674039e+00   1.26533431e-07   1.07550317e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.61279789e-04 
 3          6          26.00000000      24         4.30066620e+00   1.07550317e+03   9.47390314e-15   6.79686285e+01   0.00000000e+00   0.00000000e+00   2.23411564e+00   1.22381036e-02   1.14552610e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.70836161e-05  
 3          6          26.00000000      25         4.29883156e+00   1.14552610e+03   3.60380130e-02   1.53006556e+02   0.00000000e+00   0.00000000e+00   2.29714644e+00   9.47390314e-15   1.30057086e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.87423874e-04 
 3          6          26.00000000      26         4.44308518e+00   1.30057086e+03   4.73695157e-15   4.64991269e+01   0.00000000e+00   0.00000000e+00   2.35679897e+00   3.60380130e-02   1.34911680e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.43907043e-03  
 3          6          26.00000000      27         4.45190767e+00   1.34911680e+03   6.38839973e-02   7.13349986e+01   0.00000000e+00   0.00000000e+00   2.42730303e+00   4.73695157e-15   1.42254270e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.41943098e-03 
 3          6          26.00000000      28         4.60774226e+00   1.42254270e+03   7.75025057e-08   1.45403148e+02   0.00000000e+00   0.00000000e+00   2.49102426e+00   6.38839973e-02   1.56999272e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.96597503e-03  
 3          6          26.00000000      29         4.62578880e+00   1.56999272e+03   5.69607660e-02   5.07005278e+01   0.00000000e+00   0.00000000e+00   2.54901566e+00   7.75025057e-08   1.62283352e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.53852609e-03 
 3          6          26.00000000      30         4.78836788e+00   1.62283352e+03   4.73695157e-15   7.46934913e+01   0.00000000e+00   0.00000000e+00   2.60023746e+00   5.69607660e-02   1.69965703e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.15298902e-03  
 3          6          26.00000000      31         4.79273316e+00   1.69965703e+03   2.87942470e-02   1.62439708e+02   0.00000000e+00   0.00000000e+00   2.63148737e+00   4.73695157e-15   1.86428816e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.38138477e-03 
 3          6          26.00000000      32         4.91495816e+00   1.86428816e+03   0.00000000e+00   4.79397126e+01   0.00000000e+00   0.00000000e+00   2.60433603e+00   2.87942470e-02   1.91450807e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.62758486e-03  
 3          6          26.00000000      33         4.60687593e+00   1.91450807e+03   0.00000000e+00   7.22521953e+01   0.00000000e+00   0.00000000e+00   2.29097964e+00   0.00000000e+00   1.98907573e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.37318552e-04  
 3          6          26.00000000      34         4.28850401e+00   1.98907573e+03   1.71003952e-11   1.40431130e+02   0.00000000e+00   0.00000000e+00   1.77547473e+00   0.00000000e+00   2.13202052e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.39700989e-04 
 3          6          26.00000000      35         3.53018372e+00   2.13202052e+03   8.22408782e-02   4.72825151e+01   0.00000000e+00   0.00000000e+00   1.08180780e+00   1.71003952e-11   2.18166778e+03   0.00000000e+00   0.00000000e+00   1.67171483e-01   -1.29646533e-03 
 3          6          26.00000000      36         3.29756560e+00   2.18166778e+03   5.04019506e-01   6.73775494e+01   0.00000000e+00   0.00000000e+00   1.13063201e+00   8.22408782e-02   2.25095660e+03   0.00000000e+00   0.00000000e+00   6.77275161e-01   1.67808469e-04  
 3          6          26.00000000      37         2.43534226e+00   2.25095660e+03   9.73085887e+02   1.35293470e+02   0.00000000e+00   0.00000000e+00   1.27770253e+00   5.04019506e-01   8.57557352e+02   0.00000000e+00   2.50140303e+03   1.02988612e+00   -6.90780347e-04 
 3          6          26.00000000      38         1.44803794e+00   8.57557352e+02   5.22046333e+02   3.67807513e+01   0.00000000e+00   0.00000000e+00   6.85090102e-01   9.73085887e+02   4.41717551e+02   0.00000000e+00   0.00000000e+00   2.34297379e+00   9.72234016e-04  
 3          6          26.00000000      39         5.30940641e-01   4.41717551e+02   2.48397889e+02   5.21340546e+01   0.00000000e+00   0.00000000e+00   1.94629675e-01   5.22046333e+02   2.15545507e+02   0.00000000e+00   0.00000000e+00   4.99431099e+00   -3.45603452e-04 
 3          6          26.00000000      40         3.93388932e-01   2.15545507e+02   0.00000000e+00   5.86758518e+01   0.00000000e+00   0.00000000e+00   1.14466776e-01   2.48397889e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.61021750e+01   2.16929162e-04  
 3          7          27.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 3          7          27.00000000      2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 3          7          27.00000000      3          1.12000001e+00   1.67999967e-08   2.58447914e-02   8.34506533e+00   0.00000000e+00   0.00000000e+00   1.69846654e-01   0.00000000e+00   9.32078915e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.74345603e-04  
 3          7          27.00000000      4          1.28125000e+00   9.32078915e+00   4.15525392e-10   5.50599121e+01   0.00000000e+00   0.00000000e+00   2.46435179e-01   2.58447914e-02   6.53899116e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.40371715e-04 
 3          7          27.00000000      5          1.48370000e+00   6.53899116e+01   1.08722872e-02   1.98126293e+01   0.00000000e+00   0.00000000e+00   4.86030323e-01   4.15525392e-10   8.62103730e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.09870309e-04  
 3          7          27.00000000      6          1.72592500e+00   8.62103730e+01   0.00000000e+00   3.04243168e+01   0.00000000e+00   0.00000000e+00   6.12399973e-01   1.08722872e-02   1.17738984e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.64154514e-03 
 3          7          27.00000000      7          1.84920000e+00   1.17738984e+02   4.97580231e-07   7.06325784e+01   0.00000000e+00   0.00000000e+00   7.81157251e-01   0.00000000e+00   1.89440117e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.11405898e-04 
 3          7          27.00000000      8          2.09245000e+00   1.89440117e+02   0.00000000e+00   2.20302828e+01   0.00000000e+00   0.00000000e+00   8.83586009e-01   4.97580231e-07   2.12677586e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67736317e-03  
 3          7          27.00000000      9          2.25680000e+00   2.12677586e+02   0.00000000e+00   3.41911432e+01   0.00000000e+00   0.00000000e+00   1.06980904e+00   0.00000000e+00   2.48054239e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.48117641e-03  
 3          7          27.00000000      10         2.42030000e+00   2.48054239e+02   0.00000000e+00   7.16807833e+01   0.00000000e+00   0.00000000e+00   1.09822579e+00   0.00000000e+00   3.21059329e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.23290449e-03 
 3          7          27.00000000      11         2.62600000e+00   3.21059329e+02   1.12543560e-02   2.55815541e+01   0.00000000e+00   0.00000000e+00   1.29739903e+00   0.00000000e+00   3.47980182e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.56477297e-04  
 3          7          27.00000000      12         2.87107500e+00   3.47980182e+02   3.01836757e-04   3.84809304e+01   0.00000000e+00   0.00000000e+00   1.42118965e+00   1.12543560e-02   3.87900064e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.79851780e-05 
 3          7          27.00000000      13         2.99700000e+00   3.87900064e+02   5.14764065e-05   8.73085955e+01   0.00000000e+00   0.00000000e+00   1.55634509e+00   3.01836757e-04   4.76648826e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.37759339e-04  
 3          7          27.00000000      14         3.24310000e+00   4.76648826e+02   1.47246804e-07   2.68696802e+01   0.00000000e+00   0.00000000e+00   1.66819278e+00   5.14764065e-05   5.05093742e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.79822874e-04 
 3          7          27.00000000      15         3.41040000e+00   5.05093742e+02   1.42108547e-14   4.14860796e+01   0.00000000e+00   0.00000000e+00   1.83932345e+00   1.47246804e-07   5.48151260e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.62130647e-04 
 3          7          27.00000000      16         3.57615000e+00   5.48151260e+02   1.89478063e-14   8.62428284e+01   0.00000000e+00   0.00000000e+00   1.85283692e+00   1.42108547e-14   6.36118988e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.58623603e-03 
 3          7          27.00000000      17         3.78510000e+00   6.36118988e+02   8.05281767e-13   3.06281504e+01   0.00000000e+00   0.00000000e+00   2.07748801e+00   1.89478063e-14   6.68453761e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.89291708e-04  
 3          7          27.00000000      18         4.03302500e+00   6.68453761e+02   9.62036969e-10   4.59172183e+01   0.00000000e+00   0.00000000e+00   2.18537873e+00   8.05281767e-13   7.16213739e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.88646332e-03  
 3          7          27.00000000      19         3.99136776e+00   7.16213739e+02   2.14276699e-02   1.23597133e+02   0.00000000e+00   0.00000000e+00   2.15192457e+00   9.62036969e-10   8.41675791e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.04806188e-03 
 3          7          27.00000000      20         4.10901151e+00   8.41675791e+02   1.01598043e-08   4.06548293e+01   0.00000000e+00   0.00000000e+00   2.15786347e+00   2.14276699e-02   8.84256393e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.94683707e-03  
 3          7          27.00000000      21         4.06284427e+00   8.84256393e+02   1.73846123e-11   6.34504204e+01   0.00000000e+00   0.00000000e+00   2.14787676e+00   1.01598043e-08   9.49626256e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.47413512e-03 
 3          7          27.00000000      22         4.17987544e+00   9.49626256e+02   1.26533431e-07   1.33485284e+02   0.00000000e+00   0.00000000e+00   2.14965244e+00   1.73846123e-11   1.08514058e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.17799839e-03  
 3          7          27.00000000      23         4.17044759e+00   1.08514058e+03   1.22381036e-02   4.74594421e+01   0.00000000e+00   0.00000000e+00   2.19879395e+00   1.26533431e-07   1.13458448e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.59303660e-04 
 3          7          27.00000000      24         4.30066620e+00   1.13458448e+03   9.47390314e-15   7.10974690e+01   0.00000000e+00   0.00000000e+00   2.23575328e+00   1.22381036e-02   1.20773462e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   6.17805624e-07  
 3          7          27.00000000      25         4.29883156e+00   1.20773462e+03   3.60380130e-02   1.60025648e+02   0.00000000e+00   0.00000000e+00   2.29944212e+00   9.47390314e-15   1.36979617e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.77942700e-04 
 3          7          27.00000000      26         4.44308518e+00   1.36979617e+03   4.73695157e-15   4.86284239e+01   0.00000000e+00   0.00000000e+00   2.35854938e+00   3.60380130e-02   1.42046965e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.44465837e-03  
 3          7          27.00000000      27         4.45190767e+00   1.42046965e+03   6.38839973e-02   7.45993971e+01   0.00000000e+00   0.00000000e+00   2.42965138e+00   4.73695157e-15   1.49715761e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.42244145e-03 
 3          7          27.00000000      28         4.60774226e+00   1.49715761e+03   7.75025057e-08   1.52051146e+02   0.00000000e+00   0.00000000e+00   2.49277070e+00   6.38839973e-02   1.65125387e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.97717549e-03  
 3          7          27.00000000      29         4.62578880e+00   1.65125387e+03   5.78946334e-02   5.30177910e+01   0.00000000e+00   0.00000000e+00   2.54997318e+00   7.75025057e-08   1.70641192e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.54725921e-03 
 3          7          27.00000000      30         4.78836788e+00   1.70641192e+03   4.73695157e-15   7.81068175e+01   0.00000000e+00   0.00000000e+00   2.60211389e+00   5.78946334e-02   1.78664596e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13486804e-03  
 3          7          27.00000000      31         4.79273316e+00   1.78664596e+03   2.87942470e-02   1.69862108e+02   0.00000000e+00   0.00000000e+00   2.63283659e+00   4.73695157e-15   1.95869809e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.33457560e-03 
 3          7          27.00000000      32         4.91495816e+00   1.95869809e+03   0.00000000e+00   5.01302112e+01   0.00000000e+00   0.00000000e+00   2.60521160e+00   2.87942470e-02   2.01110825e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.00224665e-03  
 3          7          27.00000000      33         4.60687593e+00   2.01110825e+03   0.00000000e+00   7.55536412e+01   0.00000000e+00   0.00000000e+00   2.29177344e+00   0.00000000e+00   2.08897586e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.14177711e-03  
 3          7          27.00000000      34         4.28850401e+00   2.08897586e+03   1.71003952e-11   1.46848193e+02   0.00000000e+00   0.00000000e+00   1.77607078e+00   0.00000000e+00   2.23833714e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.54794746e-04 
 3          7          27.00000000      35         3.53018372e+00   2.23833714e+03   8.74080592e-02   4.94431769e+01   0.00000000e+00   0.00000000e+00   1.08856557e+00   1.71003952e-11   2.29014355e+03   0.00000000e+00   0.00000000e+00   1.67171483e-01   -1.38171004e-03 
 3          7          27.00000000      36         3.29756560e+00   2.29014355e+03   5.16551137e-01   7.04565558e+01   0.00000000e+00   0.00000000e+00   1.15086645e+00   8.74080592e-02   2.36249838e+03   0.00000000e+00   0.00000000e+00   6.77275161e-01   2.88334437e-04  
 3          7          27.00000000      37         2.43534226e+00   2.36249838e+03   1.01305696e+03   1.41476244e+02   0.00000000e+00   0.00000000e+00   1.30681703e+00   5.16551137e-01   8.91925919e+02   0.00000000e+00   2.62468856e+03   1.02988612e+00   -7.96445079e-04 
 3          7          27.00000000      38         1.44803794e+00   8.91925919e+02   5.46075629e+02   3.84616177e+01   0.00000000e+00   0.00000000e+00   7.03193192e-01   1.01305696e+03   4.61807145e+02   0.00000000e+00   0.00000000e+00   2.34297379e+00   9.27184590e-04  
 3          7          27.00000000      39         5.30940641e-01   4.61807145e+02   2.59931705e+02   5.45165716e+01   0.00000000e+00   0.00000000e+00   1.97646213e-01   5.46075629e+02   2.25425020e+02   0.00000000e+00   0.00000000e+00   5.08838713e+00   -3.19156361e-04 
 3          7          27.00000000      40         3.93388932e-01   2.25425020e+02   0.00000000e+00   6.13573368e+01   0.00000000e+00   0.00000000e+00   1.16466298e-01   2.59931705e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.71273644e+01   2.09552050e-04  
 3          8          28.00000000      1          7.20000060e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.21064673e-14 
 3          8          28.00000000      2          9.60000079e-09   7.20005270e-09   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.67999967e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.68434189e-14  
 3          8          28.00000000      3          1.12000002e+00   1.67999967e-08   2.58447914e-02   8.82888208e+00   0.00000000e+00   0.00000000e+00   1.69849328e-01   0.00000000e+00   9.80460520e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.72369230e-04  
 3          8          28.00000000      4          1.28125000e+00   9.80460520e+00   4.15525392e-10   5.82766086e+01   0.00000000e+00   0.00000000e+00   2.46441994e-01   2.58447914e-02   6.90904280e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.50969217e-04 
 3          8          28.00000000      5          1.48370000e+00   6.90904280e+01   1.08862042e-02   2.09646953e+01   0.00000000e+00   0.00000000e+00   4.86051840e-01   4.15525392e-10   9.10629247e+01   0.00000000e+00   0.00000000e+00   0.00000000e+00   7.33001867e-04  
 3          8          28.00000000      6          1.72592500e+00   9.10629247e+01   0.00000000e+00   3.21897959e+01   0.00000000e+00   0.00000000e+00   6.12433817e-01   1.08862042e-02   1.24356975e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.64973646e-03 
 3          8          28.00000000      7          1.84920000e+00   1.24356975e+02   4.97580231e-07   7.47371820e+01   0.00000000e+00   0.00000000e+00   7.81181702e-01   0.00000000e+00   2.00162687e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.10507751e-04 
 3          8          28.00000000      8          2.09245000e+00   2.00162687e+02   0.00000000e+00   2.33056715e+01   0.00000000e+00   0.00000000e+00   8.83606088e-01   4.97580231e-07   2.24675544e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.65708993e-03  
 3          8          28.00000000      9          2.25680000e+00   2.24675544e+02   0.00000000e+00   3.61712244e+01   0.00000000e+00   0.00000000e+00   1.06984428e+00   0.00000000e+00   2.62032218e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.50623352e-03  
 3          8          28.00000000      10         2.42030000e+00   2.62032218e+02   0.00000000e+00   7.58408430e+01   0.00000000e+00   0.00000000e+00   1.09829886e+00   0.00000000e+00   3.39197289e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.22652134e-03 
 3          8          28.00000000      11         2.62600000e+00   3.39197289e+02   1.13138646e-02   2.70634209e+01   0.00000000e+00   0.00000000e+00   1.29745888e+00   0.00000000e+00   3.67600018e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   5.47227665e-04  
 3          8          28.00000000      12         2.87107500e+00   3.67600018e+02   3.01836757e-04   4.07081822e+01   0.00000000e+00   0.00000000e+00   1.42125406e+00   1.13138646e-02   4.09747032e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.30919393e-05 
 3          8          28.00000000      13         2.99700000e+00   4.09747032e+02   5.14764065e-05   9.23734488e+01   0.00000000e+00   0.00000000e+00   1.55648377e+00   3.01836757e-04   5.03560534e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.13012312e-04  
 3          8          28.00000000      14         3.24310000e+00   5.03560534e+02   1.47246804e-07   2.84248893e+01   0.00000000e+00   0.00000000e+00   1.66838599e+00   5.14764065e-05   5.33560418e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.32213255e-04 
 3          8          28.00000000      15         3.41040000e+00   5.33560418e+02   1.42108547e-14   4.38890949e+01   0.00000000e+00   0.00000000e+00   1.83947440e+00   1.47246804e-07   5.79020828e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.89637755e-04 
 3          8          28.00000000      16         3.57615000e+00   5.79020828e+02   1.89478063e-14   9.12534268e+01   0.00000000e+00   0.00000000e+00   1.85293446e+00   1.42108547e-14   6.71999037e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -1.56686292e-03 
 3          8          28.00000000      17         3.78510000e+00   6.71999037e+02   8.05281767e-13   3.24063670e+01   0.00000000e+00   0.00000000e+00   2.07765353e+00   1.89478063e-14   7.06111891e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   9.59488178e-04  
 3          8          28.00000000      18         4.03302500e+00   7.06111891e+02   9.62036969e-10   4.85835007e+01   0.00000000e+00   0.00000000e+00   2.18566352e+00   8.05281767e-13   7.56537840e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.91359895e-03  
 3          8          28.00000000      19         3.99136776e+00   7.56537840e+02   2.16386017e-02   1.29638291e+02   0.00000000e+00   0.00000000e+00   2.15213742e+00   9.62036969e-10   8.88041023e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.02378534e-03 
 3          8          28.00000000      20         4.10901151e+00   8.88041023e+02   1.01598043e-08   4.25048983e+01   0.00000000e+00   0.00000000e+00   2.15830947e+00   2.16386017e-02   9.32471079e+02   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.90558104e-03  
 3          8          28.00000000      21         4.06284427e+00   9.32471079e+02   1.73846123e-11   6.63046364e+01   0.00000000e+00   0.00000000e+00   2.14820317e+00   1.01598043e-08   1.00069480e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.43922446e-03 
 3          8          28.00000000      22         4.17987544e+00   1.00069480e+03   1.26533431e-07   1.39409078e+02   0.00000000e+00   0.00000000e+00   2.15005430e+00   1.73846123e-11   1.14213256e+03   0.00000000e+00   0.00000000e+00   0.00000000e+00   1.13861854e-03  
